merchant_id,risk_label,composite_risk_score
RDS-07524,0,0.1
RDS-07525,3,0.77
RDS-07526,1,0.35
RDS-07527,2,0.67
RDS-07528,1,0.25
RDS-07529,0,0.0
RDS-07530,1,0.27
RDS-07531,0,0.0
RDS-07532,1,0.27
RDS-07533,1,0.2
RDS-07534,3,0.77
RDS-07535,1,0.27
RDS-07536,2,0.62
RDS-07537,1,0.25
RDS-07538,1,0.3
RDS-07539,1,0.4
RDS-07540,0,0.15
RDS-07541,1,0.42
RDS-07542,1,0.4
RDS-07543,0,0.15
RDS-07544,0,0.15
RDS-07545,1,0.3
RDS-07546,1,0.3
RDS-07547,1,0.35
RDS-07548,0,0.0
RDS-07549,2,0.52
RDS-07550,3,0.77
RDS-07551,1,0.3
RDS-07552,0,0.15
RDS-07553,0,0.12
RDS-07554,0,0.1
RDS-07555,1,0.27
RDS-07556,3,0.77
RDS-07557,1,0.27
RDS-07558,1,0.27
RDS-07559,0,0.15
RDS-07560,0,0.0
RDS-07561,0,0.15
RDS-07562,3,0.8
RDS-07563,0,0.15
RDS-07564,0,0.0
RDS-07565,0,0.1
RDS-07566,1,0.3
RDS-07567,0,0.12
RDS-07568,2,0.55
RDS-07569,0,0.15
RDS-07570,2,0.55
RDS-07571,0,0.0
RDS-07572,1,0.25
RDS-07573,0,0.15
RDS-07574,1,0.27
RDS-07575,3,0.77
RDS-07576,0,0.0
RDS-07577,0,0.15
RDS-07578,2,0.67
RDS-07579,0,0.12
RDS-07580,1,0.27
RDS-07581,0,0.0
RDS-07582,0,0.15
RDS-07583,1,0.27
RDS-07584,0,0.15
RDS-07585,0,0.15
RDS-07586,0,0.0
RDS-07587,1,0.25
RDS-07588,0,0.0
RDS-07589,2,0.55
RDS-07590,0,0.12
RDS-07591,0,0.15
RDS-07592,0,0.1
RDS-07593,0,0.15
RDS-07594,0,0.0
RDS-07595,1,0.42
RDS-07596,1,0.25
RDS-07597,0,0.12
RDS-07598,0,0.0
RDS-07599,1,0.37
RDS-07600,2,0.55
RDS-07601,0,0.0
RDS-07602,1,0.42
RDS-07603,1,0.25
RDS-07604,1,0.37
RDS-07605,0,0.12
RDS-07606,1,0.22
RDS-07607,0,0.15
RDS-07608,1,0.3
RDS-07609,0,0.15
RDS-07610,0,0.15
RDS-07611,0,0.0
RDS-07612,2,0.55
RDS-07613,2,0.55
RDS-07614,1,0.27
RDS-07615,0,0.0
RDS-07616,0,0.0
RDS-07617,0,0.0
RDS-07618,0,0.0
RDS-07619,1,0.3
RDS-07620,1,0.25
RDS-07621,1,0.27
RDS-07622,1,0.4
RDS-07623,0,0.0
RDS-07624,1,0.3
RDS-07625,0,0.15
RDS-07626,2,0.52
RDS-07627,1,0.27
RDS-07628,1,0.42
RDS-07629,0,0.12
RDS-07630,1,0.27
RDS-07631,1,0.37
RDS-07632,1,0.3
RDS-07633,1,0.3
RDS-07634,0,0.0
RDS-07635,0,0.1
RDS-07636,2,0.67
RDS-07637,1,0.25
RDS-07638,0,0.15
RDS-07639,1,0.25
RDS-07640,0,0.1
RDS-07641,0,0.1
RDS-07642,2,0.52
RDS-07643,0,0.15
RDS-07644,2,0.57
RDS-07645,0,0.0
RDS-07646,0,0.12
RDS-07647,1,0.27
RDS-07648,2,0.62
RDS-07649,0,0.1
RDS-07650,2,0.55
RDS-07651,0,0.0
RDS-07652,1,0.4
RDS-07653,0,0.12
RDS-07654,0,0.0
RDS-07655,1,0.27
RDS-07656,0,0.0
RDS-07657,0,0.15
RDS-07658,1,0.25
RDS-07659,0,0.1
RDS-07660,1,0.45
RDS-07661,0,0.15
RDS-07662,0,0.12
RDS-07663,0,0.15
RDS-07664,0,0.15
RDS-07665,0,0.0
RDS-07666,0,0.15
RDS-07667,0,0.12
RDS-07668,1,0.42
RDS-07669,0,0.12
RDS-07670,0,0.0
RDS-07671,0,0.12
RDS-07672,1,0.4
RDS-07673,1,0.37
RDS-07674,0,0.0
RDS-07675,1,0.25
RDS-07676,1,0.3
RDS-07677,1,0.27
RDS-07678,1,0.27
RDS-07679,0,0.12
RDS-07680,0,0.15
RDS-07681,1,0.45
RDS-07682,0,0.0
RDS-07683,2,0.55
RDS-07684,2,0.55
RDS-07685,0,0.1
RDS-07686,0,0.0
RDS-07687,0,0.12
RDS-07688,0,0.0
RDS-07689,0,0.15
RDS-07690,0,0.15
RDS-07691,0,0.0
RDS-07692,2,0.65
RDS-07693,3,0.77
RDS-07694,2,0.65
RDS-07695,0,0.15
RDS-07696,2,0.62
RDS-07697,1,0.37
RDS-07698,2,0.67
RDS-07699,1,0.27
RDS-07700,0,0.12
RDS-07701,1,0.27
RDS-07702,0,0.12
RDS-07703,1,0.42
RDS-07704,0,0.1
RDS-07705,1,0.3
RDS-07706,0,0.0
RDS-07707,0,0.0
RDS-07708,1,0.3
RDS-07709,1,0.3
RDS-07710,0,0.1
RDS-07711,1,0.4
RDS-07712,2,0.5
RDS-07713,1,0.27
RDS-07714,2,0.67
RDS-07715,0,0.0
RDS-07716,1,0.4
RDS-07717,2,0.52
RDS-07718,1,0.4
RDS-07719,1,0.37
RDS-07720,1,0.42
RDS-07721,0,0.15
RDS-07722,0,0.1
RDS-07723,1,0.42
RDS-07724,0,0.15
RDS-07725,0,0.12
RDS-07726,1,0.27
RDS-07727,1,0.37
RDS-07728,0,0.15
RDS-07729,0,0.15
RDS-07730,1,0.4
RDS-07731,0,0.0
RDS-07732,0,0.15
RDS-07733,3,0.77
RDS-07734,1,0.3
RDS-07735,2,0.67
RDS-07736,0,0.0
RDS-07737,1,0.4
RDS-07738,1,0.25
RDS-07739,1,0.3
RDS-07740,0,0.0
RDS-07741,0,0.12
RDS-07742,0,0.0
RDS-07743,0,0.15
RDS-07744,1,0.27
RDS-07745,0,0.15
RDS-07746,0,0.0
RDS-07747,0,0.0
RDS-07748,0,0.15
RDS-07749,1,0.45
RDS-07750,0,0.12
RDS-07751,2,0.67
RDS-07752,1,0.25
RDS-07753,0,0.0
RDS-07754,0,0.0
RDS-07755,0,0.0
RDS-07756,1,0.42
RDS-07757,1,0.3
RDS-07758,1,0.42
RDS-07759,2,0.55
RDS-07760,1,0.25
RDS-07761,1,0.3
RDS-07762,1,0.4
RDS-07763,1,0.4
RDS-07764,0,0.15
RDS-07765,0,0.0
RDS-07766,0,0.0
RDS-07767,0,0.12
RDS-07768,1,0.27
RDS-07769,0,0.0
RDS-07770,0,0.15
RDS-07771,1,0.27
RDS-07772,2,0.67
RDS-07773,0,0.12
RDS-07774,1,0.27
RDS-07775,1,0.4
RDS-07776,1,0.25
RDS-07777,1,0.3
RDS-07778,0,0.15
RDS-07779,0,0.15
RDS-07780,0,0.0
RDS-07781,1,0.25
RDS-07782,0,0.12
RDS-07783,0,0.1
RDS-07784,0,0.12
RDS-07785,0,0.0
RDS-07786,0,0.0
RDS-07787,0,0.1
RDS-07788,1,0.37
RDS-07789,0,0.12
RDS-07790,0,0.0
RDS-07791,1,0.42
RDS-07792,3,0.77
RDS-07793,1,0.22
RDS-07794,1,0.27
RDS-07795,0,0.12
RDS-07796,0,0.12
RDS-07797,1,0.27
RDS-07798,1,0.42
RDS-07799,1,0.22
RDS-07800,1,0.35
RDS-07801,2,0.65
RDS-07802,1,0.45
RDS-07803,1,0.37
RDS-07804,0,0.15
RDS-07805,0,0.1
RDS-07806,1,0.42
RDS-07807,1,0.25
RDS-07808,0,0.0
RDS-07809,0,0.15
RDS-07810,0,0.15
RDS-07811,1,0.25
RDS-07812,1,0.35
RDS-07813,0,0.0
RDS-07814,0,0.12
RDS-07815,1,0.3
RDS-07816,0,0.12
RDS-07817,1,0.42
RDS-07818,0,0.1
RDS-07819,0,0.12
RDS-07820,1,0.27
RDS-07821,1,0.25
RDS-07822,0,0.12
RDS-07823,0,0.0
RDS-07824,0,0.0
RDS-07825,0,0.0
RDS-07826,0,0.15
RDS-07827,1,0.25
RDS-07828,2,0.55
RDS-07829,0,0.15
RDS-07830,0,0.0
RDS-07831,0,0.15
RDS-07832,0,0.12
RDS-07833,1,0.27
RDS-07834,0,0.12
RDS-07835,1,0.25
RDS-07836,0,0.12
RDS-07837,2,0.67
RDS-07838,1,0.25
RDS-07839,0,0.12
RDS-07840,0,0.0
RDS-07841,1,0.4
RDS-07842,0,0.15
RDS-07843,0,0.12
RDS-07844,0,0.12
RDS-07845,1,0.27
RDS-07846,0,0.12
RDS-07847,2,0.65
RDS-07848,0,0.0
RDS-07849,1,0.3
RDS-07850,0,0.12
RDS-07851,0,0.0
RDS-07852,2,0.55
RDS-07853,0,0.15
RDS-07854,0,0.15
RDS-07855,2,0.55
RDS-07856,1,0.25
RDS-07857,1,0.4
RDS-07858,2,0.65
RDS-07859,0,0.1
RDS-07860,0,0.0
RDS-07861,1,0.25
RDS-07862,0,0.0
RDS-07863,0,0.0
RDS-07864,0,0.12
RDS-07865,1,0.27
RDS-07866,1,0.22
RDS-07867,0,0.12
RDS-07868,1,0.37
RDS-07869,1,0.37
RDS-07870,1,0.27
RDS-07871,2,0.55
RDS-07872,1,0.42
RDS-07873,1,0.37
RDS-07874,0,0.15
RDS-07875,0,0.15
RDS-07876,1,0.3
RDS-07877,2,0.65
RDS-07878,1,0.25
RDS-07879,0,0.1
RDS-07880,0,0.0
RDS-07881,1,0.4
RDS-07882,2,0.55
RDS-07883,1,0.37
RDS-07884,1,0.27
RDS-07885,1,0.25
RDS-07886,0,0.12
RDS-07887,2,0.47
RDS-07888,1,0.25
RDS-07889,2,0.65
RDS-07890,0,0.0
RDS-07891,0,0.0
RDS-07892,0,0.12
RDS-07893,0,0.0
RDS-07894,0,0.12
RDS-07895,0,0.15
RDS-07896,0,0.15
RDS-07897,1,0.25
RDS-07898,2,0.55
RDS-07899,0,0.0
RDS-07900,1,0.25
RDS-07901,0,0.15
RDS-07902,1,0.3
RDS-07903,0,0.15
RDS-07904,0,0.0
RDS-07905,1,0.25
RDS-07906,2,0.52
RDS-07907,0,0.0
RDS-07908,0,0.12
RDS-07909,1,0.27
RDS-07910,1,0.4
RDS-07911,1,0.35
RDS-07912,1,0.27
RDS-07913,1,0.27
RDS-07914,0,0.15
RDS-07915,1,0.27
RDS-07916,1,0.22
RDS-07917,0,0.15
RDS-07918,1,0.3
RDS-07919,0,0.12
RDS-07920,0,0.0
RDS-07921,1,0.3
RDS-07922,0,0.0
RDS-07923,0,0.15
RDS-07924,3,0.75
RDS-07925,0,0.0
RDS-07926,0,0.0
RDS-07927,2,0.5
RDS-07928,0,0.15
RDS-07929,0,0.15
RDS-07930,1,0.4
RDS-07931,0,0.0
RDS-07932,1,0.4
RDS-07933,0,0.12
RDS-07934,1,0.27
RDS-07935,0,0.15
RDS-07936,2,0.55
RDS-07937,1,0.3
RDS-07938,0,0.0
RDS-07939,1,0.22
RDS-07940,1,0.37
RDS-07941,1,0.27
RDS-07942,0,0.12
RDS-07943,0,0.12
RDS-07944,1,0.22
RDS-07945,1,0.3
RDS-07946,0,0.0
RDS-07947,0,0.0
RDS-07948,1,0.35
RDS-07949,2,0.65
RDS-07950,0,0.0
RDS-07951,1,0.27
RDS-07952,1,0.25
RDS-07953,1,0.42
RDS-07954,1,0.3
RDS-07955,0,0.0
RDS-07956,0,0.12
RDS-07957,3,0.87
RDS-07958,0,0.0
RDS-07959,0,0.0
RDS-07960,1,0.37
RDS-07961,0,0.15
RDS-07962,1,0.27
RDS-07963,0,0.12
RDS-07964,0,0.15
RDS-07965,1,0.37
RDS-07966,2,0.55
RDS-07967,1,0.27
RDS-07968,0,0.0
RDS-07969,0,0.0
RDS-07970,2,0.65
RDS-07971,1,0.25
RDS-07972,1,0.25
RDS-07973,2,0.65
RDS-07974,0,0.15
RDS-07975,0,0.0
RDS-07976,1,0.25
RDS-07977,0,0.0
RDS-07978,0,0.15
RDS-07979,0,0.15
RDS-07980,1,0.35
RDS-07981,0,0.15
RDS-07982,1,0.27
RDS-07983,1,0.27
RDS-07984,1,0.27
RDS-07985,2,0.55
RDS-07986,0,0.12
RDS-07987,0,0.0
RDS-07988,1,0.3
RDS-07989,1,0.27
RDS-07990,0,0.12
RDS-07991,1,0.37
RDS-07992,0,0.15
RDS-07993,0,0.0
RDS-07994,0,0.15
RDS-07995,1,0.4
RDS-07996,0,0.0
RDS-07997,0,0.0
RDS-07998,1,0.37
RDS-07999,1,0.3
RDS-08000,0,0.15
RDS-08001,0,0.15
RDS-08002,0,0.15
RDS-08003,0,0.12
RDS-08004,0,0.12
RDS-08005,0,0.15
RDS-08006,0,0.0
RDS-08007,0,0.15
RDS-08008,1,0.25
RDS-08009,2,0.6
RDS-08010,0,0.0
RDS-08011,1,0.25
RDS-08012,0,0.1
RDS-08013,1,0.3
RDS-08014,0,0.12
RDS-08015,1,0.27
RDS-08016,1,0.25
RDS-08017,1,0.4
RDS-08018,0,0.1
RDS-08019,0,0.15
RDS-08020,0,0.0
RDS-08021,0,0.0
RDS-08022,2,0.55
RDS-08023,0,0.15
RDS-08024,1,0.3
RDS-08025,0,0.15
RDS-08026,0,0.12
RDS-08027,1,0.25
RDS-08028,0,0.12
RDS-08029,0,0.0
RDS-08030,1,0.3
RDS-08031,0,0.12
RDS-08032,2,0.62
RDS-08033,0,0.15
RDS-08034,0,0.1
RDS-08035,1,0.37
RDS-08036,1,0.42
RDS-08037,0,0.12
RDS-08038,1,0.27
RDS-08039,0,0.12
RDS-08040,0,0.15
RDS-08041,2,0.55
RDS-08042,0,0.15
RDS-08043,0,0.0
RDS-08044,0,0.15
RDS-08045,0,0.15
RDS-08046,2,0.65
RDS-08047,1,0.37
RDS-08048,0,0.12
RDS-08049,0,0.12
RDS-08050,0,0.1
RDS-08051,2,0.65
RDS-08052,0,0.12
RDS-08053,1,0.37
RDS-08054,1,0.22
RDS-08055,1,0.25
RDS-08056,0,0.15
RDS-08057,0,0.15
RDS-08058,1,0.2
RDS-08059,2,0.52
RDS-08060,1,0.27
RDS-08061,1,0.42
RDS-08062,1,0.27
RDS-08063,0,0.0
RDS-08064,0,0.0
RDS-08065,0,0.0
RDS-08066,1,0.35
RDS-08067,0,0.0
RDS-08068,0,0.1
RDS-08069,0,0.1
RDS-08070,0,0.15
RDS-08071,0,0.0
RDS-08072,1,0.37
RDS-08073,0,0.0
RDS-08074,1,0.3
RDS-08075,0,0.0
RDS-08076,0,0.1
RDS-08077,0,0.0
RDS-08078,1,0.27
RDS-08079,0,0.12
RDS-08080,1,0.3
RDS-08081,1,0.27
RDS-08082,0,0.0
RDS-08083,0,0.15
RDS-08084,0,0.0
RDS-08085,1,0.4
RDS-08086,1,0.42
RDS-08087,1,0.37
RDS-08088,0,0.15
RDS-08089,1,0.37
RDS-08090,0,0.0
RDS-08091,1,0.25
RDS-08092,0,0.1
RDS-08093,0,0.0
RDS-08094,1,0.4
RDS-08095,0,0.0
RDS-08096,0,0.15
RDS-08097,0,0.0
RDS-08098,0,0.15
RDS-08099,0,0.1
RDS-08100,1,0.3
RDS-08101,0,0.12
RDS-08102,1,0.27
RDS-08103,2,0.55
RDS-08104,2,0.55
RDS-08105,0,0.0
RDS-08106,0,0.0
RDS-08107,1,0.42
RDS-08108,0,0.12
RDS-08109,1,0.37
RDS-08110,2,0.47
RDS-08111,2,0.52
RDS-08112,1,0.25
RDS-08113,0,0.15
RDS-08114,0,0.0
RDS-08115,0,0.0
RDS-08116,0,0.15
RDS-08117,0,0.0
RDS-08118,0,0.0
RDS-08119,1,0.4
RDS-08120,0,0.0
RDS-08121,1,0.25
RDS-08122,1,0.2
RDS-08123,1,0.37
RDS-08124,0,0.0
RDS-08125,0,0.0
RDS-08126,1,0.22
RDS-08127,2,0.47
RDS-08128,0,0.0
RDS-08129,1,0.4
RDS-08130,1,0.25
RDS-08131,1,0.35
RDS-08132,1,0.27
RDS-08133,2,0.52
RDS-08134,1,0.37
RDS-08135,0,0.12
RDS-08136,1,0.3
RDS-08137,0,0.0
RDS-08138,2,0.65
RDS-08139,0,0.1
RDS-08140,0,0.15
RDS-08141,0,0.15
RDS-08142,1,0.4
RDS-08143,0,0.15
RDS-08144,0,0.15
RDS-08145,0,0.15
RDS-08146,0,0.0
RDS-08147,0,0.0
RDS-08148,0,0.15
RDS-08149,0,0.12
RDS-08150,2,0.5
RDS-08151,0,0.0
RDS-08152,1,0.3
RDS-08153,1,0.27
RDS-08154,1,0.27
RDS-08155,1,0.27
RDS-08156,1,0.25
RDS-08157,3,0.82
RDS-08158,0,0.12
RDS-08159,1,0.37
RDS-08160,2,0.55
RDS-08161,0,0.1
RDS-08162,3,0.7
RDS-08163,0,0.15
RDS-08164,1,0.25
RDS-08165,1,0.4
RDS-08166,2,0.47
RDS-08167,1,0.3
RDS-08168,0,0.0
RDS-08169,0,0.12
RDS-08170,0,0.15
RDS-08171,0,0.0
RDS-08172,0,0.1
RDS-08173,1,0.27
RDS-08174,1,0.27
RDS-08175,1,0.3
RDS-08176,1,0.22
RDS-08177,0,0.1
RDS-08178,1,0.25
RDS-08179,0,0.15
RDS-08180,3,0.77
RDS-08181,0,0.0
RDS-08182,0,0.0
RDS-08183,1,0.22
RDS-08184,2,0.65
RDS-08185,0,0.12
RDS-08186,1,0.3
RDS-08187,0,0.0
RDS-08188,0,0.15
RDS-08189,0,0.0
RDS-08190,1,0.25
RDS-08191,0,0.0
RDS-08192,2,0.55
RDS-08193,0,0.12
RDS-08194,1,0.3
RDS-08195,0,0.12
RDS-08196,0,0.0
RDS-08197,2,0.52
RDS-08198,1,0.42
RDS-08199,2,0.65
RDS-08200,0,0.15
RDS-08201,0,0.12
RDS-08202,0,0.0
RDS-08203,0,0.15
RDS-08204,0,0.0
RDS-08205,1,0.25
RDS-08206,0,0.12
RDS-08207,0,0.0
RDS-08208,0,0.15
RDS-08209,1,0.4
RDS-08210,1,0.25
RDS-08211,0,0.15
RDS-08212,1,0.27
RDS-08213,0,0.0
RDS-08214,3,0.7
RDS-08215,2,0.52
RDS-08216,1,0.2
RDS-08217,0,0.12
RDS-08218,0,0.0
RDS-08219,1,0.27
RDS-08220,2,0.55
RDS-08221,1,0.25
RDS-08222,1,0.27
RDS-08223,0,0.0
RDS-08224,0,0.0
RDS-08225,0,0.15
RDS-08226,1,0.27
RDS-08227,0,0.15
RDS-08228,1,0.42
RDS-08229,1,0.27
RDS-08230,0,0.12
RDS-08231,0,0.12
RDS-08232,0,0.12
RDS-08233,0,0.0
RDS-08234,0,0.15
RDS-08235,0,0.0
RDS-08236,1,0.25
RDS-08237,0,0.0
RDS-08238,0,0.15
RDS-08239,1,0.37
RDS-08240,0,0.0
RDS-08241,0,0.15
RDS-08242,1,0.37
RDS-08243,1,0.22
RDS-08244,1,0.4
RDS-08245,0,0.15
RDS-08246,0,0.15
RDS-08247,1,0.27
RDS-08248,0,0.0
RDS-08249,2,0.5
RDS-08250,1,0.22
RDS-08251,0,0.0
RDS-08252,1,0.27
RDS-08253,0,0.1
RDS-08254,2,0.57
RDS-08255,0,0.0
RDS-08256,3,0.8
RDS-08257,0,0.15
RDS-08258,0,0.1
RDS-08259,0,0.0
RDS-08260,1,0.3
RDS-08261,1,0.27
RDS-08262,0,0.15
RDS-08263,1,0.4
RDS-08264,2,0.65
RDS-08265,0,0.15
RDS-08266,0,0.0
RDS-08267,0,0.1
RDS-08268,0,0.12
RDS-08269,0,0.12
RDS-08270,1,0.27
RDS-08271,1,0.37
RDS-08272,0,0.15
RDS-08273,1,0.27
RDS-08274,0,0.0
RDS-08275,0,0.0
RDS-08276,0,0.0
RDS-08277,0,0.12
RDS-08278,2,0.52
RDS-08279,0,0.15
RDS-08280,1,0.25
RDS-08281,0,0.0
RDS-08282,1,0.32
RDS-08283,0,0.15
RDS-08284,2,0.65
RDS-08285,1,0.2
RDS-08286,0,0.0
RDS-08287,1,0.45
RDS-08288,1,0.37
RDS-08289,1,0.3
RDS-08290,2,0.5
RDS-08291,0,0.15
RDS-08292,2,0.55
RDS-08293,0,0.12
RDS-08294,0,0.12
RDS-08295,1,0.4
RDS-08296,0,0.12
RDS-08297,1,0.27
RDS-08298,0,0.1
RDS-08299,0,0.15
RDS-08300,1,0.3
RDS-08301,0,0.12
RDS-08302,1,0.22
RDS-08303,0,0.0
RDS-08304,0,0.15
RDS-08305,0,0.15
RDS-08306,1,0.27
RDS-08307,0,0.0
RDS-08308,1,0.25
RDS-08309,1,0.4
RDS-08310,1,0.25
RDS-08311,1,0.3
RDS-08312,2,0.65
RDS-08313,0,0.12
RDS-08314,3,0.77
RDS-08315,0,0.0
RDS-08316,2,0.52
RDS-08317,1,0.27
RDS-08318,0,0.12
RDS-08319,1,0.27
RDS-08320,1,0.27
RDS-08321,1,0.37
RDS-08322,1,0.42
RDS-08323,1,0.22
RDS-08324,0,0.12
RDS-08325,1,0.27
RDS-08326,1,0.27
RDS-08327,1,0.22
RDS-08328,1,0.25
RDS-08329,0,0.15
RDS-08330,2,0.55
RDS-08331,0,0.15
RDS-08332,0,0.12
RDS-08333,0,0.0
RDS-08334,1,0.25
RDS-08335,2,0.67
RDS-08336,0,0.12
RDS-08337,0,0.0
RDS-08338,0,0.0
RDS-08339,2,0.47
RDS-08340,0,0.12
RDS-08341,1,0.25
RDS-08342,1,0.27
RDS-08343,0,0.15
RDS-08344,1,0.3
RDS-08345,1,0.3
RDS-08346,0,0.0
RDS-08347,0,0.15
RDS-08348,0,0.0
RDS-08349,2,0.67
RDS-08350,1,0.27
RDS-08351,0,0.12
RDS-08352,0,0.0
RDS-08353,1,0.25
RDS-08354,0,0.0
RDS-08355,0,0.0
RDS-08356,0,0.0
RDS-08357,0,0.12
RDS-08358,1,0.4
RDS-08359,1,0.25
RDS-08360,1,0.27
RDS-08361,0,0.12
RDS-08362,1,0.25
RDS-08363,0,0.0
RDS-08364,0,0.1
RDS-08365,1,0.3
RDS-08366,1,0.27
RDS-08367,1,0.25
RDS-08368,0,0.0
RDS-08369,0,0.12
RDS-08370,0,0.15
RDS-08371,1,0.25
RDS-08372,2,0.67
RDS-08373,0,0.12
RDS-08374,1,0.37
RDS-08375,0,0.12
RDS-08376,0,0.0
RDS-08377,0,0.0
RDS-08378,0,0.15
RDS-08379,1,0.3
RDS-08380,1,0.25
RDS-08381,1,0.27
RDS-08382,0,0.0
RDS-08383,1,0.37
RDS-08384,1,0.3
RDS-08385,0,0.0
RDS-08386,3,0.77
RDS-08387,1,0.25
RDS-08388,0,0.15
RDS-08389,0,0.12
RDS-08390,0,0.0
RDS-08391,1,0.27
RDS-08392,1,0.25
RDS-08393,0,0.0
RDS-08394,0,0.0
RDS-08395,2,0.62
RDS-08396,0,0.0
RDS-08397,1,0.3
RDS-08398,1,0.27
RDS-08399,0,0.12
RDS-08400,1,0.35
RDS-08401,0,0.15
RDS-08402,2,0.5
RDS-08403,0,0.0
RDS-08404,0,0.15
RDS-08405,0,0.15
RDS-08406,0,0.15
RDS-08407,1,0.35
RDS-08408,1,0.2
RDS-08409,1,0.3
RDS-08410,0,0.15
RDS-08411,2,0.65
RDS-08412,0,0.15
RDS-08413,1,0.37
RDS-08414,0,0.15
RDS-08415,1,0.3
RDS-08416,3,0.77
RDS-08417,0,0.15
RDS-08418,0,0.1
RDS-08419,0,0.12
RDS-08420,1,0.27
RDS-08421,0,0.12
RDS-08422,0,0.15
RDS-08423,0,0.12
RDS-08424,0,0.0
RDS-08425,0,0.1
RDS-08426,1,0.25
RDS-08427,1,0.25
RDS-08428,1,0.25
RDS-08429,0,0.15
RDS-08430,2,0.55
RDS-08431,0,0.0
RDS-08432,0,0.0
RDS-08433,0,0.15
RDS-08434,0,0.15
RDS-08435,0,0.12
RDS-08436,1,0.22
RDS-08437,0,0.0
RDS-08438,1,0.27
RDS-08439,0,0.15
RDS-08440,0,0.1
RDS-08441,0,0.15
RDS-08442,1,0.27
RDS-08443,0,0.1
RDS-08444,0,0.1
RDS-08445,0,0.15
RDS-08446,2,0.62
RDS-08447,0,0.12
RDS-08448,0,0.15
RDS-08449,0,0.15
RDS-08450,0,0.15
RDS-08451,0,0.12
RDS-08452,0,0.15
RDS-08453,1,0.3
RDS-08454,0,0.0
RDS-08455,0,0.0
RDS-08456,0,0.0
RDS-08457,0,0.15
RDS-08458,1,0.27
RDS-08459,0,0.15
RDS-08460,1,0.4
RDS-08461,1,0.27
RDS-08462,1,0.3
RDS-08463,1,0.27
RDS-08464,0,0.0
RDS-08465,1,0.37
RDS-08466,0,0.0
RDS-08467,2,0.62
RDS-08468,0,0.0
RDS-08469,0,0.0
RDS-08470,1,0.27
RDS-08471,1,0.22
RDS-08472,0,0.0
RDS-08473,0,0.15
RDS-08474,1,0.3
RDS-08475,0,0.0
RDS-08476,0,0.15
RDS-08477,1,0.25
RDS-08478,0,0.15
RDS-08479,0,0.0
RDS-08480,1,0.25
RDS-08481,0,0.0
RDS-08482,2,0.55
RDS-08483,0,0.15
RDS-08484,0,0.15
RDS-08485,0,0.12
RDS-08486,0,0.0
RDS-08487,2,0.62
RDS-08488,0,0.15
RDS-08489,1,0.27
RDS-08490,1,0.27
RDS-08491,1,0.25
RDS-08492,1,0.22
RDS-08493,1,0.25
RDS-08494,1,0.37
RDS-08495,0,0.15
RDS-08496,0,0.0
RDS-08497,0,0.15
RDS-08498,2,0.55
RDS-08499,1,0.35
RDS-08500,0,0.15
RDS-08501,1,0.42
RDS-08502,1,0.25
RDS-08503,0,0.0
RDS-08504,0,0.1
RDS-08505,1,0.25
RDS-08506,0,0.15
RDS-08507,0,0.0
RDS-08508,0,0.1
RDS-08509,1,0.37
RDS-08510,0,0.15
RDS-08511,1,0.25
RDS-08512,0,0.0
RDS-08513,0,0.1
RDS-08514,2,0.65
RDS-08515,0,0.0
RDS-08516,3,0.77
RDS-08517,2,0.52
RDS-08518,1,0.22
RDS-08519,2,0.67
RDS-08520,0,0.0
RDS-08521,0,0.0
RDS-08522,2,0.55
RDS-08523,0,0.0
RDS-08524,1,0.3
RDS-08525,0,0.15
RDS-08526,0,0.15
RDS-08527,0,0.1
RDS-08528,2,0.65
RDS-08529,1,0.25
RDS-08530,0,0.15
RDS-08531,0,0.1
RDS-08532,2,0.55
RDS-08533,0,0.12
RDS-08534,0,0.12
RDS-08535,1,0.27
RDS-08536,1,0.25
RDS-08537,0,0.12
RDS-08538,0,0.0
RDS-08539,1,0.45
RDS-08540,1,0.27
RDS-08541,1,0.27
RDS-08542,0,0.0
RDS-08543,0,0.0
RDS-08544,2,0.55
RDS-08545,1,0.25
RDS-08546,1,0.4
RDS-08547,3,0.7
RDS-08548,0,0.15
RDS-08549,0,0.15
RDS-08550,1,0.27
RDS-08551,3,0.77
RDS-08552,0,0.0
RDS-08553,1,0.25
RDS-08554,1,0.27
RDS-08555,2,0.47
RDS-08556,1,0.22
RDS-08557,0,0.15
RDS-08558,0,0.15
RDS-08559,1,0.42
RDS-08560,1,0.4
RDS-08561,0,0.15
RDS-08562,0,0.0
RDS-08563,0,0.0
RDS-08564,0,0.12
RDS-08565,0,0.15
RDS-08566,0,0.0
RDS-08567,2,0.52
RDS-08568,0,0.12
RDS-08569,1,0.3
RDS-08570,0,0.0
RDS-08571,0,0.0
RDS-08572,2,0.65
RDS-08573,1,0.3
RDS-08574,1,0.25
RDS-08575,0,0.1
RDS-08576,3,0.7
RDS-08577,1,0.27
RDS-08578,1,0.4
RDS-08579,0,0.0
RDS-08580,1,0.37
RDS-08581,1,0.27
RDS-08582,0,0.15
RDS-08583,1,0.27
RDS-08584,0,0.0
RDS-08585,2,0.52
RDS-08586,0,0.12
RDS-08587,0,0.1
RDS-08588,0,0.0
RDS-08589,0,0.12
RDS-08590,1,0.42
RDS-08591,1,0.4
RDS-08592,0,0.0
RDS-08593,0,0.15
RDS-08594,1,0.22
RDS-08595,0,0.15
RDS-08596,0,0.1
RDS-08597,1,0.45
RDS-08598,1,0.3
